table_num,table_name,Item,fiber,period,period_name,value,unit
1,"U.S. textile imports, by fiber",All textiles,Total,1991,calendar year,5311239364,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1992,calendar year,6172263085,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1993,calendar year,6890472641,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1994,calendar year,7505997788,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1995,calendar year,7794136685,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1996,calendar year,7942109863,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1997,calendar year,9541817539,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1998,calendar year,10825502657,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1999,calendar year,11881307937,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2000,calendar year,13380664283,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2001,calendar year,13308025926,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2002,calendar year,14927477356,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2003,calendar year,16298621205,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2004,calendar year,17212029982,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2005,calendar year,18591763784,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2006,calendar year,19218171412,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2007,calendar year,19207301783,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2008,calendar year,18012078781,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2009,calendar year,16298186715,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2010,calendar year,18634395379,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2011,calendar year,17333657511,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2012,calendar year,17117441046,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2013,calendar year,17800127206,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2014,calendar year,18440824427,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2015,calendar year,19704288155,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2016,calendar year,19471176833,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2017,calendar year,19952824106,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2018,calendar year,21119251259,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2019,calendar year,21378220259,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2020,calendar year,19598447106,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2021,calendar year,24399079265,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2022,calendar year,23459240648,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2023,calendar year,19747077132,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2024,calendar year,21599426672,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,2025,calendar year,21013363669,raw fiber equivalent pounds
